category,scenario,utt_idx,speaker_id,sr,time_stretch_factor,gain_db,pitch_shift_semitones,speaker_has_real,speaker_real_snr_db,speaker_has_env,speaker_env_snr_db,speaker_env_src_category,speaker_has_hiss,speaker_hiss_snr_db
Fire,scenario_7_a,6,1,24000,1.0,1.477835179390778,0.0,True,29.849002257698928,True,28.779345049125787,wind,False,
Fire,scenario_7_b,0,1,24000,1.0925837902440059,0.0,0.0,True,19.88095569395232,False,,,True,21.971038984840607
Fire,scenario_7_b,1,2,24000,1.0,0.0,0.0,True,18.31965069165517,False,,,True,26.693280036593208
Fire,scenario_7_b,2,1,24000,1.0925837902440059,0.0,0.0,True,19.88095569395232,False,,,True,21.971038984840607
Fire,scenario_7_b,3,2,24000,1.0,0.0,0.0,True,18.31965069165517,False,,,True,26.693280036593208
Fire,scenario_7_b,4,1,24000,1.0925837902440059,0.0,0.0,True,19.88095569395232,False,,,True,21.971038984840607
Fire,scenario_7_b,5,2,24000,1.0,0.0,0.0,True,18.31965069165517,False,,,True,26.693280036593208
Fire,scenario_7_b,6,1,24000,1.0925837902440059,0.0,0.0,True,19.88095569395232,False,,,True,21.971038984840607
Fire,scenario_7_c,0,1,24000,1.0,0.0,0.0,True,25.726221445509196,True,21.244544146123427,thunderstorm,True,16.005720197406816
Fire,scenario_7_c,1,2,24000,0.9304843606099132,0.0,0.0,True,16.90056131745329,False,,,True,20.74419774079623
Fire,scenario_7_c,2,1,24000,1.0,0.0,0.0,True,25.726221445509196,True,21.244544146123427,thunderstorm,True,16.005720197406816
Fire,scenario_7_c,3,2,24000,0.9304843606099132,0.0,0.0,True,16.90056131745329,False,,,True,20.74419774079623
Fire,scenario_7_c,4,1,24000,1.0,0.0,0.0,True,25.726221445509196,True,21.244544146123427,thunderstorm,True,16.005720197406816
Fire,scenario_7_c,5,2,24000,0.9304843606099132,0.0,0.0,True,16.90056131745329,False,,,True,20.74419774079623
Fire,scenario_7_c,6,1,24000,1.0,0.0,0.0,True,25.726221445509196,True,21.244544146123427,thunderstorm,True,16.005720197406816
Fire,scenario_8_a,0,1,24000,1.0,-0.5018817645207316,0.4485535315161544,True,25.213358921071595,False,,,False,
Fire,scenario_8_a,1,2,24000,1.0,1.3388967688448123,0.0,True,29.906334545707793,True,27.16362483971019,thunderstorm,False,
Fire,scenario_8_a,2,1,24000,1.0,-0.5018817645207316,0.4485535315161544,True,25.213358921071595,False,,,False,
Fire,scenario_8_a,3,2,24000,1.0,1.3388967688448123,0.0,True,29.906334545707793,True,27.16362483971019,thunderstorm,False,
Fire,scenario_8_a,4,1,24000,1.0,-0.5018817645207316,0.4485535315161544,True,25.213358921071595,False,,,False,
Fire,scenario_8_a,5,2,24000,1.0,1.3388967688448123,0.0,True,29.906334545707793,True,27.16362483971019,thunderstorm,False,
Fire,scenario_8_a,6,1,24000,1.0,-0.5018817645207316,0.4485535315161544,True,25.213358921071595,False,,,False,
Fire,scenario_8_b,0,1,24000,0.9375941098395704,-0.25839748701899223,0.0,True,17.261213543075783,True,27.319125214291965,rain,True,29.377691181937276
Fire,scenario_8_b,1,2,24000,1.0,0.0,0.0,False,,False,,,True,17.682593462698293
Fire,scenario_8_b,2,1,24000,0.9375941098395704,-0.25839748701899223,0.0,True,17.261213543075783,True,27.319125214291965,rain,True,29.377691181937276
Fire,scenario_8_b,3,2,24000,1.0,0.0,0.0,False,,False,,,True,17.682593462698293
Fire,scenario_8_b,4,1,24000,0.9375941098395704,-0.25839748701899223,0.0,True,17.261213543075783,True,27.319125214291965,rain,True,29.377691181937276
Fire,scenario_8_b,5,2,24000,1.0,0.0,0.0,False,,False,,,True,17.682593462698293
Fire,scenario_8_b,6,1,24000,0.9375941098395704,-0.25839748701899223,0.0,True,17.261213543075783,True,27.319125214291965,rain,True,29.377691181937276
Fire,scenario_8_c,0,1,24000,1.0,-0.4170012110976762,-0.7787344668694585,True,17.3867627717787,False,,,True,21.01674764045369
Fire,scenario_8_c,1,2,24000,1.0,0.0,0.0,True,16.474846309053163,False,,,True,21.274043665486627
Fire,scenario_8_c,2,1,24000,1.0,-0.4170012110976762,-0.7787344668694585,True,17.3867627717787,False,,,True,21.01674764045369
Fire,scenario_8_c,3,2,24000,1.0,0.0,0.0,True,16.474846309053163,False,,,True,21.274043665486627
Fire,scenario_8_c,4,1,24000,1.0,-0.4170012110976762,-0.7787344668694585,True,17.3867627717787,False,,,True,21.01674764045369
Fire,scenario_8_c,5,2,24000,1.0,0.0,0.0,True,16.474846309053163,False,,,True,21.274043665486627
Fire,scenario_8_c,6,1,24000,1.0,-0.4170012110976762,-0.7787344668694585,True,17.3867627717787,False,,,True,21.01674764045369
Fire,scenario_9_a,0,1,24000,1.0,0.0,0.0,True,20.13550492653532,True,17.251327813973525,wind,True,25.931427306228233
Fire,scenario_9_a,1,2,24000,0.9512144145328847,0.0,0.0,True,18.42509895819844,False,,,True,29.690662355252098
Fire,scenario_9_a,2,1,24000,1.0,0.0,0.0,True,20.13550492653532,True,17.251327813973525,wind,True,25.931427306228233
Fire,scenario_9_a,3,2,24000,0.9512144145328847,0.0,0.0,True,18.42509895819844,False,,,True,29.690662355252098
Fire,scenario_9_a,4,1,24000,1.0,0.0,0.0,True,20.13550492653532,True,17.251327813973525,wind,True,25.931427306228233
Fire,scenario_9_a,5,2,24000,0.9512144145328847,0.0,0.0,True,18.42509895819844,False,,,True,29.690662355252098
Fire,scenario_9_a,6,1,24000,1.0,0.0,0.0,True,20.13550492653532,True,17.251327813973525,wind,True,25.931427306228233
Fire,scenario_9_b,0,1,24000,1.0,0.0,0.0,True,23.79171547014478,True,24.594429993185244,rain,True,20.541732434718796
Fire,scenario_9_b,1,2,24000,1.0,0.0,0.0,True,18.415234214902338,True,25.16503203341052,engine,True,18.830366649137833
Fire,scenario_9_b,2,1,24000,1.0,0.0,0.0,True,23.79171547014478,True,24.594429993185244,rain,True,20.541732434718796
Fire,scenario_9_b,3,2,24000,1.0,0.0,0.0,True,18.415234214902338,True,25.16503203341052,engine,True,18.830366649137833
Fire,scenario_9_b,4,1,24000,1.0,0.0,0.0,True,23.79171547014478,True,24.594429993185244,rain,True,20.541732434718796
Fire,scenario_9_b,5,2,24000,1.0,0.0,0.0,True,18.415234214902338,True,25.16503203341052,engine,True,18.830366649137833
Fire,scenario_9_b,6,1,24000,1.0,0.0,0.0,True,23.79171547014478,True,24.594429993185244,rain,True,20.541732434718796
Fire,scenario_9_c,0,1,24000,1.0,0.9593968588397557,0.0,True,17.36224041349133,True,29.479502828946018,rain,True,27.1547951178999
Fire,scenario_9_c,1,2,24000,1.097638301650175,-0.09724252031942271,0.0,False,,False,,,True,24.04906643287373
Fire,scenario_9_c,2,1,24000,1.0,0.9593968588397557,0.0,True,17.36224041349133,True,29.479502828946018,rain,True,27.1547951178999
Fire,scenario_9_c,3,2,24000,1.097638301650175,-0.09724252031942271,0.0,False,,False,,,True,24.04906643287373
Fire,scenario_9_c,4,1,24000,1.0,0.9593968588397557,0.0,True,17.36224041349133,True,29.479502828946018,rain,True,27.1547951178999
Fire,scenario_9_c,5,2,24000,1.097638301650175,-0.09724252031942271,0.0,False,,False,,,True,24.04906643287373
Fire,scenario_9_c,6,1,24000,1.0,0.9593968588397557,0.0,True,17.36224041349133,True,29.479502828946018,rain,True,27.1547951178999
Flooding,scenario_10_a,0,1,24000,1.0,-0.3584978836684445,0.6448825025596163,False,,False,,,False,
Flooding,scenario_10_a,1,2,24000,1.0,0.0,0.0,True,24.15053547781342,True,28.65759246647434,sea_waves,True,19.08154181571542
Flooding,scenario_10_a,2,1,24000,1.0,-0.3584978836684445,0.6448825025596163,False,,False,,,False,
Flooding,scenario_10_a,3,2,24000,1.0,0.0,0.0,True,24.15053547781342,True,28.65759246647434,sea_waves,True,19.08154181571542
Flooding,scenario_10_a,4,1,24000,1.0,-0.3584978836684445,0.6448825025596163,False,,False,,,False,
Flooding,scenario_10_a,5,2,24000,1.0,0.0,0.0,True,24.15053547781342,True,28.65759246647434,sea_waves,True,19.08154181571542
Flooding,scenario_10_a,6,1,24000,1.0,-0.3584978836684445,0.6448825025596163,False,,False,,,False,
Flooding,scenario_10_b,0,1,24000,1.0,0.0,-0.319672099756781,True,28.818874886472543,True,27.218596288166694,wind,False,
Flooding,scenario_10_b,1,2,24000,0.9041547907256057,0.0,0.0,True,29.97558894396786,True,27.718571631450732,engine,True,24.408826631544926
Flooding,scenario_10_b,2,1,24000,1.0,0.0,-0.319672099756781,True,28.818874886472543,True,27.218596288166694,wind,False,
Flooding,scenario_10_b,3,2,24000,0.9041547907256057,0.0,0.0,True,29.97558894396786,True,27.718571631450732,engine,True,24.408826631544926
Flooding,scenario_10_b,4,1,24000,1.0,0.0,-0.319672099756781,True,28.818874886472543,True,27.218596288166694,wind,False,
Flooding,scenario_10_b,5,2,24000,0.9041547907256057,0.0,0.0,True,29.97558894396786,True,27.718571631450732,engine,True,24.408826631544926
Flooding,scenario_10_b,6,1,24000,1.0,0.0,-0.319672099756781,True,28.818874886472543,True,27.218596288166694,wind,False,
Flooding,scenario_10_c,0,1,24000,1.0,-1.4046009834301034,0.0,True,29.029395677624997,False,,,False,
Flooding,scenario_10_c,1,2,24000,1.0,0.0,0.0,True,29.16016650755498,False,,,True,18.693332563976963
Flooding,scenario_10_c,2,1,24000,1.0,-1.4046009834301034,0.0,True,29.029395677624997,False,,,False,
Flooding,scenario_10_c,3,2,24000,1.0,0.0,0.0,True,29.16016650755498,False,,,True,18.693332563976963
Flooding,scenario_10_c,4,1,24000,1.0,-1.4046009834301034,0.0,True,29.029395677624997,False,,,False,
Flooding,scenario_10_c,5,2,24000,1.0,0.0,0.0,True,29.16016650755498,False,,,True,18.693332563976963
Flooding,scenario_10_c,6,1,24000,1.0,-1.4046009834301034,0.0,True,29.029395677624997,False,,,False,
Flooding,scenario_1_a,0,1,24000,1.0,0.46128330740040235,0.0,True,26.53689846855237,False,,,True,29.61761402215467
Flooding,scenario_1_a,1,2,24000,1.0,0.188493429546849,0.0,True,21.148862524112385,False,,,True,17.548728628912496
Flooding,scenario_1_a,2,1,24000,1.0,0.46128330740040235,0.0,True,26.53689846855237,False,,,True,29.61761402215467
Flooding,scenario_1_a,3,2,24000,1.0,0.188493429546849,0.0,True,21.148862524112385,False,,,True,17.548728628912496
Flooding,scenario_1_a,4,1,24000,1.0,0.46128330740040235,0.0,True,26.53689846855237,False,,,True,29.61761402215467
Flooding,scenario_1_a,5,2,24000,1.0,0.188493429546849,0.0,True,21.148862524112385,False,,,True,17.548728628912496
Flooding,scenario_1_a,6,1,24000,1.0,0.46128330740040235,0.0,True,26.53689846855237,False,,,True,29.61761402215467
Flooding,scenario_1_a,7,2,24000,1.0,0.188493429546849,0.0,True,21.148862524112385,False,,,True,17.548728628912496
Flooding,scenario_1_a,8,1,24000,1.0,0.46128330740040235,0.0,True,26.53689846855237,False,,,True,29.61761402215467
Flooding,scenario_1_b,0,1,24000,1.0,0.6876156708682681,0.0,True,22.688763237032294,False,,,True,25.60920778760262
Flooding,scenario_1_b,1,2,24000,1.0,0.0,0.0,False,,True,24.3918956777801,sea_waves,False,
Flooding,scenario_1_b,2,1,24000,1.0,0.6876156708682681,0.0,True,22.688763237032294,False,,,True,25.60920778760262
Flooding,scenario_1_b,3,2,24000,1.0,0.0,0.0,False,,True,24.3918956777801,sea_waves,False,
Flooding,scenario_1_b,4,1,24000,1.0,0.6876156708682681,0.0,True,22.688763237032294,False,,,True,25.60920778760262
Flooding,scenario_1_b,5,2,24000,1.0,0.0,0.0,False,,True,24.3918956777801,sea_waves,False,
Flooding,scenario_1_b,6,1,24000,1.0,0.6876156708682681,0.0,True,22.688763237032294,False,,,True,25.60920778760262
Flooding,scenario_1_b,7,2,24000,1.0,0.0,0.0,False,,True,24.3918956777801,sea_waves,False,
Flooding,scenario_1_b,8,1,24000,1.0,0.6876156708682681,0.0,True,22.688763237032294,False,,,True,25.60920778760262
Flooding,scenario_1_c,0,1,24000,1.0,-0.7133802747336726,0.0,True,28.363658593648402,False,,,True,21.74227387341594
Flooding,scenario_1_c,1,2,24000,1.0,0.9336796719003599,0.0,True,22.561938719725934,True,21.344869885665858,rain,False,
Flooding,scenario_1_c,2,1,24000,1.0,-0.7133802747336726,0.0,True,28.363658593648402,False,,,True,21.74227387341594
Flooding,scenario_1_c,3,2,24000,1.0,0.9336796719003599,0.0,True,22.561938719725934,True,21.344869885665858,rain,False,
Flooding,scenario_1_c,4,1,24000,1.0,-0.7133802747336726,0.0,True,28.363658593648402,False,,,True,21.74227387341594
Flooding,scenario_1_c,5,2,24000,1.0,0.9336796719003599,0.0,True,22.561938719725934,True,21.344869885665858,rain,False,
Flooding,scenario_1_c,6,1,24000,1.0,-0.7133802747336726,0.0,True,28.363658593648402,False,,,True,21.74227387341594
Flooding,scenario_1_c,7,2,24000,1.0,0.9336796719003599,0.0,True,22.561938719725934,True,21.344869885665858,rain,False,
Flooding,scenario_1_c,8,1,24000,1.0,-0.7133802747336726,0.0,True,28.363658593648402,False,,,True,21.74227387341594
Flooding,scenario_2_a,0,1,24000,1.0,0.0,0.0,True,26.163908014344983,False,,,True,28.965645983671006
Flooding,scenario_2_a,1,2,24000,1.0,0.0,-0.46543112360815897,True,28.079873530723503,True,27.155308909931993,sea_waves,False,
Flooding,scenario_2_a,2,1,24000,1.0,0.0,0.0,True,26.163908014344983,False,,,True,28.965645983671006
Flooding,scenario_2_a,3,2,24000,1.0,0.0,-0.46543112360815897,True,28.079873530723503,True,27.155308909931993,sea_waves,False,
Flooding,scenario_2_a,4,1,24000,1.0,0.0,0.0,True,26.163908014344983,False,,,True,28.965645983671006
Flooding,scenario_2_a,5,2,24000,1.0,0.0,-0.46543112360815897,True,28.079873530723503,True,27.155308909931993,sea_waves,False,
Flooding,scenario_2_a,6,1,24000,1.0,0.0,0.0,True,26.163908014344983,False,,,True,28.965645983671006
Flooding,scenario_2_b,0,1,24000,1.0,1.9360009869718402,-0.38037284385225534,False,,False,,,True,21.159106391849416
Flooding,scenario_2_b,1,2,24000,1.0,-1.3808152386973869,0.0,True,18.735639900605285,True,27.10203986471946,wind,False,
Flooding,scenario_2_b,2,1,24000,1.0,1.9360009869718402,-0.38037284385225534,False,,False,,,True,21.159106391849416
Flooding,scenario_2_b,3,2,24000,1.0,-1.3808152386973869,0.0,True,18.735639900605285,True,27.10203986471946,wind,False,
Flooding,scenario_2_b,4,1,24000,1.0,1.9360009869718402,-0.38037284385225534,False,,False,,,True,21.159106391849416
Flooding,scenario_2_b,5,2,24000,1.0,-1.3808152386973869,0.0,True,18.735639900605285,True,27.10203986471946,wind,False,
Flooding,scenario_2_b,6,1,24000,1.0,1.9360009869718402,-0.38037284385225534,False,,False,,,True,21.159106391849416
Flooding,scenario_2_c,0,1,24000,1.0,0.0,0.0,True,28.358255936230726,True,25.32498269844971,engine,True,25.289694893526317
Flooding,scenario_2_c,1,2,24000,1.0,0.0,0.0,False,,True,27.179867766885682,engine,True,22.42583406583524
Flooding,scenario_2_c,2,1,24000,1.0,0.0,0.0,True,28.358255936230726,True,25.32498269844971,engine,True,25.289694893526317
Flooding,scenario_2_c,3,2,24000,1.0,0.0,0.0,False,,True,27.179867766885682,engine,True,22.42583406583524
Flooding,scenario_2_c,4,1,24000,1.0,0.0,0.0,True,28.358255936230726,True,25.32498269844971,engine,True,25.289694893526317
Flooding,scenario_2_c,5,2,24000,1.0,0.0,0.0,False,,True,27.179867766885682,engine,True,22.42583406583524
Flooding,scenario_2_c,6,1,24000,1.0,0.0,0.0,True,28.358255936230726,True,25.32498269844971,engine,True,25.289694893526317
Flooding,scenario_3_a,0,1,24000,1.0,0.0,0.0,True,22.053725452201377,True,18.543678337765687,thunderstorm,False,
Flooding,scenario_3_a,1,2,24000,1.0,0.0,0.0,True,15.725166999071861,True,18.62888349537048,sea_waves,True,20.507862743794675
Flooding,scenario_3_a,2,1,24000,1.0,0.0,0.0,True,22.053725452201377,True,18.543678337765687,thunderstorm,False,
Flooding,scenario_3_a,3,2,24000,1.0,0.0,0.0,True,15.725166999071861,True,18.62888349537048,sea_waves,True,20.507862743794675
Flooding,scenario_3_a,4,1,24000,1.0,0.0,0.0,True,22.053725452201377,True,18.543678337765687,thunderstorm,False,
Flooding,scenario_3_a,5,2,24000,1.0,0.0,0.0,True,15.725166999071861,True,18.62888349537048,sea_waves,True,20.507862743794675
Flooding,scenario_3_a,6,1,24000,1.0,0.0,0.0,True,22.053725452201377,True,18.543678337765687,thunderstorm,False,
Flooding,scenario_3_b,0,1,24000,1.0830268040019233,0.6904471961701582,0.33883427768359,False,,True,29.691872005028618,engine,False,
Flooding,scenario_3_b,1,2,24000,1.0183385689561701,0.0,0.0,False,,False,,,False,
Flooding,scenario_3_b,2,1,24000,1.0830268040019233,0.6904471961701582,0.33883427768359,False,,True,29.691872005028618,engine,False,
Flooding,scenario_3_b,3,2,24000,1.0183385689561701,0.0,0.0,False,,False,,,False,
Flooding,scenario_3_b,4,1,24000,1.0830268040019233,0.6904471961701582,0.33883427768359,False,,True,29.691872005028618,engine,False,
Flooding,scenario_3_b,5,2,24000,1.0183385689561701,0.0,0.0,False,,False,,,False,
Flooding,scenario_3_b,6,1,24000,1.0830268040019233,0.6904471961701582,0.33883427768359,False,,True,29.691872005028618,engine,False,
Flooding,scenario_3_c,0,1,24000,1.0,0.0,0.0,False,,True,24.842724952902955,thunderstorm,True,20.86191417926795
Flooding,scenario_3_c,1,2,24000,1.0,0.0,0.0,True,21.26805291009498,False,,,True,25.670478270534012
Flooding,scenario_3_c,2,1,24000,1.0,0.0,0.0,False,,True,24.842724952902955,thunderstorm,True,20.86191417926795
Flooding,scenario_3_c,3,2,24000,1.0,0.0,0.0,True,21.26805291009498,False,,,True,25.670478270534012
Flooding,scenario_3_c,4,1,24000,1.0,0.0,0.0,False,,True,24.842724952902955,thunderstorm,True,20.86191417926795
Flooding,scenario_3_c,5,2,24000,1.0,0.0,0.0,True,21.26805291009498,False,,,True,25.670478270534012
Flooding,scenario_3_c,6,1,24000,1.0,0.0,0.0,False,,True,24.842724952902955,thunderstorm,True,20.86191417926795
Flooding,scenario_4_a,0,1,24000,1.0,0.0,0.0,True,20.533062055607857,False,,,True,17.821207903741495
Flooding,scenario_4_a,1,2,24000,1.0,0.0,-0.39958976708615346,False,,True,27.235400272113957,wind,False,
Flooding,scenario_4_a,2,1,24000,1.0,0.0,0.0,True,20.533062055607857,False,,,True,17.821207903741495
Flooding,scenario_4_a,3,2,24000,1.0,0.0,-0.39958976708615346,False,,True,27.235400272113957,wind,False,
Flooding,scenario_4_a,4,1,24000,1.0,0.0,0.0,True,20.533062055607857,False,,,True,17.821207903741495
Flooding,scenario_4_a,5,2,24000,1.0,0.0,-0.39958976708615346,False,,True,27.235400272113957,wind,False,
Flooding,scenario_4_a,6,1,24000,1.0,0.0,0.0,True,20.533062055607857,False,,,True,17.821207903741495
Flooding,scenario_4_b,0,1,24000,0.9737513651327961,0.0,0.0,True,21.65117658635077,True,17.188732200128747,thunderstorm,True,17.820010394225015
Flooding,scenario_4_b,1,2,24000,1.0,0.0,0.0,True,29.45262265100273,True,18.308484864025854,thunderstorm,False,
Flooding,scenario_4_b,2,1,24000,0.9737513651327961,0.0,0.0,True,21.65117658635077,True,17.188732200128747,thunderstorm,True,17.820010394225015
Flooding,scenario_4_b,3,2,24000,1.0,0.0,0.0,True,29.45262265100273,True,18.308484864025854,thunderstorm,False,
Flooding,scenario_4_b,4,1,24000,0.9737513651327961,0.0,0.0,True,21.65117658635077,True,17.188732200128747,thunderstorm,True,17.820010394225015
Flooding,scenario_4_b,5,2,24000,1.0,0.0,0.0,True,29.45262265100273,True,18.308484864025854,thunderstorm,False,
Flooding,scenario_4_b,6,1,24000,0.9737513651327961,0.0,0.0,True,21.65117658635077,True,17.188732200128747,thunderstorm,True,17.820010394225015
Flooding,scenario_4_c,0,1,24000,1.0,-1.3850411947055807,-0.5414857462095093,False,,True,25.705834614671467,wind,False,
Flooding,scenario_4_c,1,2,24000,1.0,0.0,0.0,False,,True,16.90168416881907,rain,True,26.055053662538853
Flooding,scenario_4_c,2,1,24000,1.0,-1.3850411947055807,-0.5414857462095093,False,,True,25.705834614671467,wind,False,
Flooding,scenario_4_c,3,2,24000,1.0,0.0,0.0,False,,True,16.90168416881907,rain,True,26.055053662538853
Flooding,scenario_4_c,4,1,24000,1.0,-1.3850411947055807,-0.5414857462095093,False,,True,25.705834614671467,wind,False,
Flooding,scenario_4_c,5,2,24000,1.0,0.0,0.0,False,,True,16.90168416881907,rain,True,26.055053662538853
Flooding,scenario_4_c,6,1,24000,1.0,-1.3850411947055807,-0.5414857462095093,False,,True,25.705834614671467,wind,False,
Flooding,scenario_5_a,0,1,24000,1.0,0.0,0.0,False,,False,,,True,18.92411734449622
Flooding,scenario_5_a,1,2,24000,1.0758892229494448,0.0,0.4444989521090468,False,,True,19.643775518325008,engine,False,
Flooding,scenario_5_a,2,1,24000,1.0,0.0,0.0,False,,False,,,True,18.92411734449622
Flooding,scenario_5_a,3,2,24000,1.0758892229494448,0.0,0.4444989521090468,False,,True,19.643775518325008,engine,False,
Flooding,scenario_5_a,4,1,24000,1.0,0.0,0.0,False,,False,,,True,18.92411734449622
Flooding,scenario_5_a,5,2,24000,1.0758892229494448,0.0,0.4444989521090468,False,,True,19.643775518325008,engine,False,
Flooding,scenario_5_a,6,1,24000,1.0,0.0,0.0,False,,False,,,True,18.92411734449622
Flooding,scenario_5_b,0,1,24000,1.0203929163602778,-1.0394304558249732,0.0,True,16.38337112089403,False,,,True,27.859159193641755
Flooding,scenario_5_b,1,2,24000,1.0,-0.4376410425355939,0.0,True,26.441042798824924,True,21.83443129874908,rain,True,26.17741944784523
Flooding,scenario_5_b,2,1,24000,1.0203929163602778,-1.0394304558249732,0.0,True,16.38337112089403,False,,,True,27.859159193641755
Flooding,scenario_5_b,3,2,24000,1.0,-0.4376410425355939,0.0,True,26.441042798824924,True,21.83443129874908,rain,True,26.17741944784523
Flooding,scenario_5_b,4,1,24000,1.0203929163602778,-1.0394304558249732,0.0,True,16.38337112089403,False,,,True,27.859159193641755
Flooding,scenario_5_b,5,2,24000,1.0,-0.4376410425355939,0.0,True,26.441042798824924,True,21.83443129874908,rain,True,26.17741944784523
Flooding,scenario_5_b,6,1,24000,1.0203929163602778,-1.0394304558249732,0.0,True,16.38337112089403,False,,,True,27.859159193641755
Flooding,scenario_5_c,0,1,24000,1.0,0.0,0.0,True,17.88061355544835,True,17.234280583329586,thunderstorm,True,26.597172764399204
Flooding,scenario_5_c,1,2,24000,1.022377972803773,0.0,0.0,True,15.9933364810636,False,,,True,19.18870613874172
Flooding,scenario_5_c,2,1,24000,1.0,0.0,0.0,True,17.88061355544835,True,17.234280583329586,thunderstorm,True,26.597172764399204
Flooding,scenario_5_c,3,2,24000,1.022377972803773,0.0,0.0,True,15.9933364810636,False,,,True,19.18870613874172
Flooding,scenario_5_c,4,1,24000,1.0,0.0,0.0,True,17.88061355544835,True,17.234280583329586,thunderstorm,True,26.597172764399204
Flooding,scenario_5_c,5,2,24000,1.022377972803773,0.0,0.0,True,15.9933364810636,False,,,True,19.18870613874172
Flooding,scenario_5_c,6,1,24000,1.0,0.0,0.0,True,17.88061355544835,True,17.234280583329586,thunderstorm,True,26.597172764399204
Flooding,scenario_6_a,0,1,24000,1.0,0.0,0.0,True,21.07402029291896,True,22.84256186164562,rain,False,
Flooding,scenario_6_a,1,2,24000,1.0,-0.6764734447483689,0.2103330596058557,True,27.62645831804152,True,23.97334330343653,sea_waves,True,22.610418495058894
Flooding,scenario_6_a,2,1,24000,1.0,0.0,0.0,True,21.07402029291896,True,22.84256186164562,rain,False,
Flooding,scenario_6_a,3,2,24000,1.0,-0.6764734447483689,0.2103330596058557,True,27.62645831804152,True,23.97334330343653,sea_waves,True,22.610418495058894
Flooding,scenario_6_a,4,1,24000,1.0,0.0,0.0,True,21.07402029291896,True,22.84256186164562,rain,False,
Flooding,scenario_6_a,5,2,24000,1.0,-0.6764734447483689,0.2103330596058557,True,27.62645831804152,True,23.97334330343653,sea_waves,True,22.610418495058894
Flooding,scenario_6_a,6,1,24000,1.0,0.0,0.0,True,21.07402029291896,True,22.84256186164562,rain,False,
Flooding,scenario_6_b,0,1,24000,1.0,0.0,0.0,True,24.421916263905942,True,28.408006971215105,rain,False,
Flooding,scenario_6_b,1,2,24000,1.0,0.0,0.45786494275196876,True,18.217013979428128,True,27.688131177867508,engine,True,18.572232551739038
Flooding,scenario_6_b,2,1,24000,1.0,0.0,0.0,True,24.421916263905942,True,28.408006971215105,rain,False,
Flooding,scenario_6_b,3,2,24000,1.0,0.0,0.45786494275196876,True,18.217013979428128,True,27.688131177867508,engine,True,18.572232551739038
Flooding,scenario_6_b,4,1,24000,1.0,0.0,0.0,True,24.421916263905942,True,28.408006971215105,rain,False,
Flooding,scenario_6_b,5,2,24000,1.0,0.0,0.45786494275196876,True,18.217013979428128,True,27.688131177867508,engine,True,18.572232551739038
Flooding,scenario_6_b,6,1,24000,1.0,0.0,0.0,True,24.421916263905942,True,28.408006971215105,rain,False,
Flooding,scenario_6_c,0,1,24000,1.0,0.0,0.0,True,16.306378356943725,True,28.49777456560221,engine,True,19.812732926794215
Flooding,scenario_6_c,1,2,24000,1.0,0.0,0.0,False,,False,,,True,17.588157931922932
Flooding,scenario_6_c,2,1,24000,1.0,0.0,0.0,True,16.306378356943725,True,28.49777456560221,engine,True,19.812732926794215
Flooding,scenario_6_c,3,2,24000,1.0,0.0,0.0,False,,False,,,True,17.588157931922932
Flooding,scenario_6_c,4,1,24000,1.0,0.0,0.0,True,16.306378356943725,True,28.49777456560221,engine,True,19.812732926794215
Flooding,scenario_6_c,5,2,24000,1.0,0.0,0.0,False,,False,,,True,17.588157931922932
Flooding,scenario_6_c,6,1,24000,1.0,0.0,0.0,True,16.306378356943725,True,28.49777456560221,engine,True,19.812732926794215
Flooding,scenario_7_a,0,1,24000,1.0143767687565752,0.0,0.0,True,17.682565352545296,False,,,True,19.521977503968262
Flooding,scenario_7_a,1,2,24000,1.0,0.9684482138151895,0.0,False,,True,23.533051304094798,rain,True,26.68828342421657
Flooding,scenario_7_a,2,1,24000,1.0143767687565752,0.0,0.0,True,17.682565352545296,False,,,True,19.521977503968262
Flooding,scenario_7_a,3,2,24000,1.0,0.9684482138151895,0.0,False,,True,23.533051304094798,rain,True,26.68828342421657
Flooding,scenario_7_a,4,1,24000,1.0143767687565752,0.0,0.0,True,17.682565352545296,False,,,True,19.521977503968262
Flooding,scenario_7_a,5,2,24000,1.0,0.9684482138151895,0.0,False,,True,23.533051304094798,rain,True,26.68828342421657
Flooding,scenario_7_a,6,1,24000,1.0143767687565752,0.0,0.0,True,17.682565352545296,False,,,True,19.521977503968262
Flooding,scenario_7_b,0,1,24000,1.0,0.0,0.9596456328929122,True,16.502507587216936,False,,,True,15.374000715661353
Flooding,scenario_7_b,1,2,24000,1.0,0.35858292274561077,0.0,True,28.938915421729078,True,22.93781876448891,engine,True,18.355210868421224
Flooding,scenario_7_b,2,1,24000,1.0,0.0,0.9596456328929122,True,16.502507587216936,False,,,True,15.374000715661353
Flooding,scenario_7_b,3,2,24000,1.0,0.35858292274561077,0.0,True,28.938915421729078,True,22.93781876448891,engine,True,18.355210868421224
Flooding,scenario_7_b,4,1,24000,1.0,0.0,0.9596456328929122,True,16.502507587216936,False,,,True,15.374000715661353
Flooding,scenario_7_b,5,2,24000,1.0,0.35858292274561077,0.0,True,28.938915421729078,True,22.93781876448891,engine,True,18.355210868421224
Flooding,scenario_7_b,6,1,24000,1.0,0.0,0.9596456328929122,True,16.502507587216936,False,,,True,15.374000715661353
